536.36	-245.64	49.68	
543.72	-276.92	-45.08	
537.28	-276.00	-63.48	
540.04	-276.00	-77.28	
538.20	-276.92	-97.52	
534.52	-277.84	-106.72	
534.52	-277.84	-106.72	
534.52	-277.84	-106.72	
534.52	-277.84	-106.72	
534.52	-277.84	-106.72	
534.52	-277.84	-106.72	
501.40	-298.08	-183.08	
492.20	-300.84	-200.56	
479.32	-310.96	-212.52	
472.88	-316.48	-216.20	
466.44	-321.08	-226.32	
466.44	-321.08	-226.32	
466.44	-321.08	-226.32	
466.44	-321.08	-226.32	
466.44	-321.08	-226.32	
466.44	-321.08	-226.32	
466.44	-321.08	-226.32	
415.84	-354.20	-259.44	
413.08	-357.88	-266.80	
403.88	-358.80	-266.80	
399.28	-357.88	-269.56	
399.28	-357.88	-269.56	
399.28	-357.88	-269.56	
399.28	-357.88	-269.56	
399.28	-357.88	-269.56	
399.28	-357.88	-269.56	
393.76	-362.48	-274.16	
393.76	-360.64	-274.16	
389.16	-360.64	-278.76	
383.64	-359.72	-284.28	
381.80	-348.68	-288.88	
381.80	-348.68	-288.88	
381.80	-348.68	-288.88	
381.80	-348.68	-288.88	
381.80	-348.68	-288.88	
381.80	-348.68	-288.88	
381.80	-348.68	-288.88	
296.24	-299.00	-356.96	
284.28	-297.16	-365.24	
272.32	-284.28	-375.36	
244.72	-269.56	-386.40	
244.72	-269.56	-386.40	
244.72	-269.56	-386.40	
244.72	-269.56	-386.40	
244.72	-269.56	-386.40	
244.72	-269.56	-386.40	
244.72	-269.56	-386.40	
129.72	-237.36	-412.16	
112.24	-233.68	-412.16	
99.36	-229.08	-416.76	
58.88	-219.88	-418.60	
58.88	-219.88	-418.60	
58.88	-219.88	-418.60	
58.88	-219.88	-418.60	
58.88	-219.88	-418.60	
58.88	-219.88	-418.60	
58.88	-219.88	-418.60	
-101.20	-188.60	-393.76	
-109.48	-191.36	-391.00	
-115.92	-189.52	-387.32	
-113.16	-190.44	-387.32	
-117.76	-190.44	-385.48	
-117.76	-190.44	-385.48	
-117.76	-190.44	-385.48	
-117.76	-190.44	-385.48	
-117.76	-190.44	-385.48	
-117.76	-190.44	-385.48	
-212.52	-195.96	-333.04	
-228.16	-201.48	-325.68	
-237.36	-205.16	-313.72	
-252.08	-210.68	-311.88	
-252.08	-210.68	-311.88	
-252.08	-210.68	-311.88	
-252.08	-210.68	-311.88	
-252.08	-210.68	-311.88	
-252.08	-210.68	-311.88	
-252.08	-210.68	-311.88	
-227.24	-232.76	-318.32	
-224.48	-231.84	-326.60	
-208.84	-226.32	-333.04	
-184.92	-222.64	-352.36	
-184.92	-222.64	-352.36	
-184.92	-222.64	-352.36	
-184.92	-222.64	-352.36	
-184.92	-222.64	-352.36	
-184.92	-222.64	-352.36	
-184.92	-222.64	-352.36	
62.56	-241.04	-418.60	
103.96	-255.76	-413.08	
116.84	-259.44	-410.32	
138.92	-260.36	-411.24	
149.04	-260.36	-409.40	
149.04	-260.36	-409.40	
149.04	-260.36	-409.40	
149.04	-260.36	-409.40	
149.04	-260.36	-409.40	
149.04	-260.36	-409.40	
334.88	-289.80	-343.16	
368.92	-291.64	-327.52	
396.52	-283.36	-308.20	
409.40	-284.28	-296.24	
425.96	-284.28	-284.28	
425.96	-284.28	-284.28	
425.96	-284.28	-284.28	
425.96	-284.28	-284.28	
425.96	-284.28	-284.28	
425.96	-284.28	-284.28	
425.96	-284.28	-284.28	
514.28	-333.04	32.20	
509.68	-343.16	52.44	
498.64	-345.92	63.48	
494.96	-345.92	75.44	
494.96	-345.92	75.44	
494.96	-345.92	75.44	
494.96	-345.92	75.44	
494.96	-345.92	75.44	
494.96	-345.92	75.44	
361.56	-318.32	251.16	
349.60	-313.72	258.52	
320.16	-296.24	276.00	
285.20	-284.28	296.24	
250.24	-280.60	307.28	
250.24	-280.60	307.28	
250.24	-280.60	307.28	
250.24	-280.60	307.28	
250.24	-280.60	307.28	
250.24	-280.60	307.28	
250.24	-280.60	307.28	
34.96	-258.52	341.32	
18.40	-254.84	341.32	
-14.72	-244.72	340.40	
-43.24	-240.12	331.20	
-43.24	-240.12	331.20	
-43.24	-240.12	331.20	
-43.24	-240.12	331.20	
-43.24	-240.12	331.20	
-43.24	-240.12	331.20	
-43.24	-240.12	331.20	
-211.60	-218.96	271.40	
-224.48	-217.12	260.36	
-230.92	-218.96	257.60	
-241.96	-220.80	248.40	
-245.64	-221.72	240.12	
-245.64	-221.72	240.12	
-245.64	-221.72	240.12	
-245.64	-221.72	240.12	
-245.64	-221.72	240.12	
-245.64	-221.72	240.12	
-287.04	-218.04	218.04	
-292.56	-210.68	209.76	
-310.96	-210.68	185.84	
-322.92	-207.92	173.88	
-333.04	-206.08	164.68	
-333.04	-206.08	164.68	
-333.04	-206.08	164.68	
-333.04	-206.08	164.68	
-333.04	-206.08	164.68	
-333.04	-206.08	164.68	
-333.04	-206.08	164.68	
-397.44	-179.40	-99.36	
-392.84	-173.88	-117.76	
-384.56	-178.48	-143.52	
-379.96	-179.40	-161.00	
-379.96	-179.40	-161.00	
-379.96	-179.40	-161.00	
-379.96	-179.40	-161.00	
-379.96	-179.40	-161.00	
-379.96	-179.40	-161.00	
-315.56	-191.36	-263.12	
-305.44	-192.28	-274.16	
-287.96	-208.84	-289.80	
-266.80	-223.56	-306.36	
-236.44	-231.84	-329.36	
-236.44	-231.84	-329.36	
-236.44	-231.84	-329.36	
-236.44	-231.84	-329.36	
-236.44	-231.84	-329.36	
-236.44	-231.84	-329.36	
-236.44	-231.84	-329.36	
-166.52	-222.64	-372.60	
-161.92	-222.64	-371.68	
-153.64	-227.24	-376.28	
-142.60	-235.52	-377.20	
-142.60	-235.52	-377.20	
-142.60	-235.52	-377.20	
-142.60	-235.52	-377.20	
-142.60	-235.52	-377.20	
-142.60	-235.52	-377.20	
-142.60	-235.52	-377.20	
-45.08	-217.12	-410.32	
5.52	-203.32	-423.20	
29.44	-197.80	-425.04	
75.44	-184.92	-425.04	
91.08	-185.84	-427.80	
91.08	-185.84	-427.80	
91.08	-185.84	-427.80	
91.08	-185.84	-427.80	
91.08	-185.84	-427.80	
91.08	-185.84	-427.80	
320.16	-176.64	-375.36	
350.52	-176.64	-359.72	
369.84	-192.28	-344.08	
385.48	-195.04	-336.72	
395.60	-198.72	-327.52	
395.60	-198.72	-327.52	
395.60	-198.72	-327.52	
395.60	-198.72	-327.52	
395.60	-198.72	-327.52	
395.60	-198.72	-327.52	
395.60	-198.72	-327.52	
507.84	-217.12	-207.00	
513.36	-207.92	-195.96	
519.80	-207.92	-184.92	
521.64	-206.08	-181.24	
521.64	-206.08	-181.24	
521.64	-206.08	-181.24	
521.64	-206.08	-181.24	
521.64	-206.08	-181.24	
521.64	-206.08	-181.24	
546.48	-184.92	-128.80	
547.40	-182.16	-128.80	
548.32	-180.32	-118.68	
547.40	-184.00	-122.36	
545.56	-187.68	-124.20	
545.56	-187.68	-124.20	
545.56	-187.68	-124.20	
545.56	-187.68	-124.20	
545.56	-187.68	-124.20	
545.56	-187.68	-124.20	
507.84	-218.96	-203.32	
492.20	-219.88	-226.32	
482.08	-215.28	-241.96	
451.72	-227.24	-272.32	
437.92	-233.68	-283.36	
437.92	-233.68	-283.36	
437.92	-233.68	-283.36	
437.92	-233.68	-283.36	
437.92	-233.68	-283.36	
437.92	-233.68	-283.36	
437.92	-233.68	-283.36	
339.48	-229.08	-357.88	
311.88	-217.12	-371.68	
291.64	-213.44	-381.80	
251.16	-204.24	-397.44	
251.16	-204.24	-397.44	
251.16	-204.24	-397.44	
251.16	-204.24	-397.44	
251.16	-204.24	-397.44	
251.16	-204.24	-397.44	
251.16	-204.24	-397.44	
-209.76	-150.88	-346.84	
-257.60	-148.12	-306.36	
-296.24	-141.68	-276.92	
-311.88	-138.00	-264.04	
-319.24	-135.24	-252.08	
-319.24	-135.24	-252.08	
-319.24	-135.24	-252.08	
-319.24	-135.24	-252.08	
-319.24	-135.24	-252.08	
-319.24	-135.24	-252.08	
-377.20	-146.28	-150.88	
-389.16	-153.64	-126.96	
-391.00	-163.76	-96.60	
-396.52	-174.80	-72.68	
-396.52	-174.80	-72.68	
-396.52	-174.80	-72.68	
-396.52	-174.80	-72.68	
-396.52	-174.80	-72.68	
-396.52	-174.80	-72.68	
-396.52	-174.80	-72.68	
-385.48	-229.08	69.92	
-375.36	-231.84	80.04	
-364.32	-236.44	103.96	
-354.20	-245.64	117.76	
-350.52	-250.24	129.72	
-350.52	-250.24	129.72	
-350.52	-250.24	129.72	
-350.52	-250.24	129.72	
-350.52	-250.24	129.72	
-350.52	-250.24	129.72	
-290.72	-301.76	194.12	
-288.88	-304.52	193.20	
-291.64	-303.60	188.60	
-294.40	-307.28	186.76	
-279.68	-308.20	196.88	
-279.68	-308.20	196.88	
-279.68	-308.20	196.88	
-279.68	-308.20	196.88	
-279.68	-308.20	196.88	
-279.68	-308.20	196.88	
-279.68	-308.20	196.88	
-284.28	-324.76	195.96	
-288.88	-325.68	181.24	
-289.80	-325.68	181.24	
-292.56	-330.28	174.80	
-292.56	-330.28	174.80	
-292.56	-330.28	174.80	
-292.56	-330.28	174.80	
-292.56	-330.28	174.80	
-292.56	-330.28	174.80	
-292.56	-330.28	174.80	
-273.24	-421.36	131.56	
-276.92	-422.28	115.92	
-288.88	-419.52	103.96	
-295.32	-418.60	103.96	
-299.92	-416.76	92.92	
-299.92	-416.76	92.92	
-299.92	-416.76	92.92	
-299.92	-416.76	92.92	
-299.92	-416.76	92.92	
-299.92	-416.76	92.92	
-299.92	-416.76	92.92	
-326.60	-353.28	103.96	
-333.96	-336.72	101.20	
-339.48	-328.44	103.96	
-343.16	-321.08	106.72	
-343.16	-321.08	106.72	
-343.16	-321.08	106.72	
-343.16	-321.08	106.72	
-343.16	-321.08	106.72	
-343.16	-321.08	106.72	
-343.16	-321.08	106.72	
-357.88	-287.96	99.36	
-358.80	-287.04	96.60	
-356.96	-301.76	86.48	
-356.04	-322.92	74.52	
-355.12	-323.84	71.76	
-355.12	-323.84	71.76	
-355.12	-323.84	71.76	
-355.12	-323.84	71.76	
-355.12	-323.84	71.76	
-355.12	-323.84	71.76	
-360.64	-335.80	41.40	
-360.64	-334.88	38.64	
-361.56	-346.84	20.24	
-364.32	-348.68	4.60	
-357.88	-355.12	-0.92	
-357.88	-355.12	-0.92	
-357.88	-355.12	-0.92	
-357.88	-355.12	-0.92	
-357.88	-355.12	-0.92	
-357.88	-355.12	-0.92	
-357.88	-355.12	-0.92	
-352.36	-363.40	-90.16	
-351.44	-363.40	-103.04	
-352.36	-351.44	-117.76	
-351.44	-345.00	-132.48	
-351.44	-345.00	-132.48	
-351.44	-345.00	-132.48	
-351.44	-345.00	-132.48	
-351.44	-345.00	-132.48	
-351.44	-345.00	-132.48	
-351.44	-345.00	-132.48	
-345.92	-264.96	-201.48	
-345.00	-249.32	-209.76	
-345.92	-241.96	-213.44	
-349.60	-225.40	-218.04	
-345.92	-218.04	-219.88	
-345.92	-218.04	-219.88	
-345.92	-218.04	-219.88	
-345.92	-218.04	-219.88	
-345.92	-218.04	-219.88	
-345.92	-218.04	-219.88	
-339.48	-146.28	-239.20	
-335.80	-136.16	-242.88	
-327.52	-125.12	-255.76	
-323.84	-115.92	-251.16	
-323.84	-105.80	-258.52	
-323.84	-105.80	-258.52	
-323.84	-105.80	-258.52	
-323.84	-105.80	-258.52	
-323.84	-105.80	-258.52	
-323.84	-105.80	-258.52	
-323.84	-105.80	-258.52	
-325.68	-47.84	-243.80	
-326.60	-37.72	-237.36	
-332.12	-30.36	-236.44	
-330.28	-27.60	-233.68	
-330.28	-27.60	-233.68	
-330.28	-27.60	-233.68	
-330.28	-27.60	-233.68	
-330.28	-27.60	-233.68	
-330.28	-27.60	-233.68	
-330.28	-27.60	-233.68	
-339.48	-21.16	-217.12	
-341.32	-22.08	-213.44	
-344.08	-24.84	-218.04	
-343.16	-23.92	-212.52	
-343.16	-23.92	-212.52	
-343.16	-23.92	-212.52	
-343.16	-23.92	-212.52	
-343.16	-23.92	-212.52	
-343.16	-23.92	-212.52	
-343.16	-23.92	-212.52	
-359.72	-24.84	-183.08	
-358.80	-23.92	-188.60	
-356.96	-26.68	-187.68	
-356.04	-32.20	-187.68	
-356.04	-29.44	-186.76	
-356.04	-29.44	-186.76	
-356.04	-29.44	-186.76	
-356.04	-29.44	-186.76	
-356.04	-29.44	-186.76	
-356.04	-29.44	-186.76	
-350.52	-18.40	-186.76	
-355.12	-12.88	-178.48	
-355.12	-9.20	-179.40	
-351.44	-2.76	-182.16	
-352.36	-0.92	-180.32	
-352.36	-0.92	-180.32	
-352.36	-0.92	-180.32	
-352.36	-0.92	-180.32	
-352.36	-0.92	-180.32	
-352.36	-0.92	-180.32	
-352.36	-0.92	-180.32	
-345.92	61.64	-137.08	
-345.00	69.00	-141.68	
-345.00	70.84	-137.08	
-345.92	76.36	-122.36	
-345.92	76.36	-122.36	
-345.92	76.36	-122.36	
-345.92	76.36	-122.36	
-345.92	76.36	-122.36	
-345.92	76.36	-122.36	
-345.92	76.36	-122.36	
-339.48	105.80	-54.28	
-335.80	110.40	-40.48	
-330.28	120.52	-24.84	
-326.60	121.44	-17.48	
-328.44	121.44	-10.12	
-328.44	121.44	-10.12	
-328.44	121.44	-10.12	
-328.44	121.44	-10.12	
-328.44	121.44	-10.12	
-328.44	121.44	-10.12	
-293.48	121.44	92.92	
-283.36	119.60	107.64	
-277.84	112.24	118.68	
-279.68	93.84	136.16	
-279.68	93.84	136.16	
-279.68	93.84	136.16	
-279.68	93.84	136.16	
-279.68	93.84	136.16	
-279.68	93.84	136.16	
-279.68	93.84	136.16	
-269.56	29.44	196.88	
-275.08	13.80	203.32	
-279.68	-16.56	207.00	
-281.52	-51.52	217.12	
-282.44	-65.32	222.64	
-282.44	-65.32	222.64	
-282.44	-65.32	222.64	
-282.44	-65.32	222.64	
-282.44	-65.32	222.64	
-282.44	-65.32	222.64	
-255.76	-262.20	240.12	
-253.00	-295.32	230.92	
-248.40	-310.96	228.16	
-244.72	-333.04	225.40	
-246.56	-339.48	216.20	
-246.56	-339.48	216.20	
-246.56	-339.48	216.20	
-246.56	-339.48	216.20	
-246.56	-339.48	216.20	
-246.56	-339.48	216.20	
-246.56	-339.48	216.20	
-251.16	-416.76	164.68	
-253.92	-419.52	155.48	
-259.44	-422.28	155.48	
-258.52	-427.80	143.52	
-258.52	-427.80	143.52	
-258.52	-427.80	143.52	
-258.52	-427.80	143.52	
-258.52	-427.80	143.52	
-258.52	-427.80	143.52	
-258.52	-427.80	143.52	
-254.84	-461.84	103.04	
-253.92	-467.36	98.44	
-252.08	-468.28	103.04	
-251.16	-470.12	101.20	
-253.00	-464.60	104.88	
-253.00	-464.60	104.88	
-253.00	-464.60	104.88	
-253.00	-464.60	104.88	
-253.00	-464.60	104.88	
-253.00	-464.60	104.88	
-261.28	-450.80	119.60	
-264.96	-447.12	113.16	
-264.04	-448.96	108.56	
-263.12	-459.08	105.80	
-262.20	-453.56	103.96	
-262.20	-453.56	103.96	
-262.20	-453.56	103.96	
-262.20	-453.56	103.96	
-262.20	-453.56	103.96	
-262.20	-453.56	103.96	
-266.80	-438.84	126.04	
-269.56	-435.16	122.36	
-269.56	-437.00	121.44	
-267.72	-441.60	115.92	
-267.72	-439.76	117.76	
-267.72	-439.76	117.76	
-267.72	-439.76	117.76	
-267.72	-439.76	117.76	
-267.72	-439.76	117.76	
-267.72	-439.76	117.76	
-267.72	-439.76	117.76	
-271.40	-453.56	94.76	
-271.40	-449.88	92.00	
-269.56	-450.80	97.52	
-276.92	-448.96	89.24	
-276.92	-448.96	89.24	
-276.92	-448.96	89.24	
-276.92	-448.96	89.24	
-276.92	-448.96	89.24	
-276.92	-448.96	89.24	
-276.92	-448.96	89.24	
-332.12	-395.60	49.68	
-331.20	-394.68	50.60	
-333.04	-392.84	50.60	
-329.36	-400.20	52.44	
-327.52	-398.36	57.04	
-327.52	-398.36	57.04	
-327.52	-398.36	57.04	
-327.52	-398.36	57.04	
-327.52	-398.36	57.04	
-327.52	-398.36	57.04	
-324.76	-408.48	55.20	
-322.92	-406.64	50.60	
-318.32	-412.16	57.04	
-320.16	-408.48	57.04	
-320.16	-413.08	57.04	
-320.16	-413.08	57.04	
-320.16	-413.08	57.04	
-320.16	-413.08	57.04	
-320.16	-413.08	57.04	
-320.16	-413.08	57.04	
-323.84	-403.88	58.88	
-320.16	-403.88	65.32	
-324.76	-401.12	62.56	
-326.60	-399.28	66.24	
-323.84	-397.44	60.72	
-323.84	-397.44	60.72	
-323.84	-397.44	60.72	
-323.84	-397.44	60.72	
-323.84	-397.44	60.72	
-323.84	-397.44	60.72	
-331.20	-374.44	80.96	
-334.88	-370.76	85.56	
-330.28	-366.16	88.32	
-330.28	-364.32	96.60	
-327.52	-358.80	98.44	
-327.52	-358.80	98.44	
-327.52	-358.80	98.44	
-327.52	-358.80	98.44	
-327.52	-358.80	98.44	
-327.52	-358.80	98.44	
-327.52	-358.80	98.44	
-336.72	-292.56	125.12	
-340.40	-293.48	128.80	
-338.56	-285.20	134.32	
-342.24	-286.12	131.56	
-342.24	-286.12	131.56	
-342.24	-286.12	131.56	
-342.24	-286.12	131.56	
-342.24	-286.12	131.56	
-342.24	-286.12	131.56	
-342.24	-286.12	131.56	
-342.24	-270.48	138.00	
-341.32	-264.04	136.16	
-341.32	-262.20	138.92	
-344.08	-259.44	139.84	
-343.16	-254.84	138.92	
-343.16	-254.84	138.92	
-343.16	-254.84	138.92	
-343.16	-254.84	138.92	
-343.16	-254.84	138.92	
-343.16	-254.84	138.92	
-336.72	-253.92	148.12	
-333.04	-255.76	150.88	
-333.04	-254.84	150.88	
-331.20	-253.00	160.08	
-332.12	-254.84	159.16	
-332.12	-254.84	159.16	
-332.12	-254.84	159.16	
-332.12	-254.84	159.16	
-332.12	-254.84	159.16	
-332.12	-254.84	159.16	
-332.12	-254.84	159.16	
-316.48	-243.80	182.16	
-317.40	-240.12	178.48	
-318.32	-237.36	181.24	
-315.56	-233.68	183.08	
-315.56	-233.68	183.08	
-315.56	-233.68	183.08	
-315.56	-233.68	183.08	
-315.56	-233.68	183.08	
-315.56	-233.68	183.08	
-314.64	-214.36	188.60	
-315.56	-216.20	189.52	
-313.72	-214.36	187.68	
-312.80	-216.20	187.68	
-311.88	-218.04	186.76	
-311.88	-218.04	186.76	
-311.88	-218.04	186.76	
-311.88	-218.04	186.76	
-311.88	-218.04	186.76	
-311.88	-218.04	186.76	
-311.88	-218.04	186.76	
-315.56	-227.24	187.68	
-314.64	-227.24	188.60	
-310.96	-227.24	188.60	
-316.48	-229.08	186.76	
-313.72	-224.48	185.84	
-313.72	-224.48	185.84	
-313.72	-224.48	185.84	
-313.72	-224.48	185.84	
-313.72	-224.48	185.84	
-313.72	-224.48	185.84	
-321.08	-225.40	181.24	
-320.16	-231.84	174.80	
-328.44	-236.44	169.28	
-331.20	-240.12	161.92	
-332.12	-253.00	149.04	
-332.12	-253.00	149.04	
-332.12	-253.00	149.04	
-332.12	-253.00	149.04	
-332.12	-253.00	149.04	
-332.12	-253.00	149.04	
-332.12	-253.00	149.04	
-334.88	-299.00	126.96	
-337.64	-297.16	126.96	
-335.80	-301.76	130.64	
-337.64	-298.08	126.04	
-337.64	-298.08	126.04	
-337.64	-298.08	126.04	
-337.64	-298.08	126.04	
-337.64	-298.08	126.04	
-337.64	-298.08	126.04	
-337.64	-298.08	126.04	
-339.48	-317.40	115.00	
-338.56	-317.40	113.16	
-340.40	-320.16	109.48	
-341.32	-321.08	107.64	
-342.24	-323.84	102.12	
-342.24	-323.84	102.12	
-342.24	-323.84	102.12	
-342.24	-323.84	102.12	
-342.24	-323.84	102.12	
-342.24	-323.84	102.12	
-350.52	-359.72	45.08	
-347.76	-364.32	29.44	
-347.76	-368.92	19.32	
-347.76	-377.20	11.04	
-349.60	-375.36	2.76	
-349.60	-375.36	2.76	
-349.60	-375.36	2.76	
-349.60	-375.36	2.76	
-349.60	-375.36	2.76	
-349.60	-375.36	2.76	
-355.12	-372.60	-48.76	
-351.44	-375.36	-54.28	
-350.52	-375.36	-71.76	
-341.32	-375.36	-100.28	
-339.48	-375.36	-118.68	
-339.48	-375.36	-118.68	
-339.48	-375.36	-118.68	
-339.48	-375.36	-118.68	
-339.48	-375.36	-118.68	
-339.48	-375.36	-118.68	
-339.48	-375.36	-118.68	
-296.24	-310.04	-248.40	
-291.64	-309.12	-256.68	
-280.60	-291.64	-276.00	
-266.80	-255.76	-298.08	
-266.80	-255.76	-298.08	
-266.80	-255.76	-298.08	
-266.80	-255.76	-298.08	
-266.80	-255.76	-298.08	
-266.80	-255.76	-298.08	
-266.80	-255.76	-298.08	
-164.68	-142.60	-374.44	
-150.88	-126.96	-383.64	
-143.52	-115.92	-386.40	
-127.88	-103.96	-393.76	
-122.36	-96.60	-391.92	
-122.36	-96.60	-391.92	
-122.36	-96.60	-391.92	
-122.36	-96.60	-391.92	
-122.36	-96.60	-391.92	
-122.36	-96.60	-391.92	
-122.36	-96.60	-391.92	
-48.76	-15.64	-403.88	
-39.56	-4.60	-402.96	
-36.80	1.84	-400.20	
-32.20	13.80	-402.04	
-32.20	13.80	-402.04	
-32.20	13.80	-402.04	
-32.20	13.80	-402.04	
-32.20	13.80	-402.04	
-32.20	13.80	-402.04	
-32.20	13.80	-402.04	
21.16	101.20	-379.96	
31.28	111.32	-373.52	
34.96	119.60	-368.00	
46.00	125.12	-367.08	
51.52	126.96	-368.00	
51.52	126.96	-368.00	
51.52	126.96	-368.00	
51.52	126.96	-368.00	
51.52	126.96	-368.00	
51.52	126.96	-368.00	
111.32	212.52	-303.60	
128.80	222.64	-291.64	
141.68	236.44	-282.44	
150.88	241.96	-267.72	
156.40	246.56	-268.64	
156.40	246.56	-268.64	
156.40	246.56	-268.64	
156.40	246.56	-268.64	
156.40	246.56	-268.64	
156.40	246.56	-268.64	
234.60	275.08	-191.36	
235.52	275.08	-189.52	
241.96	276.92	-181.24	
245.64	278.76	-175.72	
245.64	276.92	-174.80	
245.64	276.92	-174.80	
245.64	276.92	-174.80	
245.64	276.92	-174.80	
245.64	276.92	-174.80	
245.64	276.92	-174.80	
245.64	276.92	-174.80	
246.56	288.88	-137.08	
251.16	287.96	-138.92	
259.44	288.88	-126.96	
262.20	292.56	-113.16	
262.20	292.56	-113.16	
262.20	292.56	-113.16	
262.20	292.56	-113.16	
262.20	292.56	-113.16	
262.20	292.56	-113.16	
262.20	292.56	-113.16	
321.08	263.12	-5.52	
343.16	241.04	10.12	
353.28	233.68	12.88	
377.20	219.88	29.44	
371.68	217.12	35.88	
371.68	217.12	35.88	
371.68	217.12	35.88	
371.68	217.12	35.88	
371.68	217.12	35.88	
371.68	217.12	35.88	
373.52	130.64	152.72	
368.92	115.00	176.64	
358.80	92.00	203.32	
351.44	83.72	208.84	
341.32	69.00	222.64	
341.32	69.00	222.64	
341.32	69.00	222.64	
341.32	69.00	222.64	
341.32	69.00	222.64	
341.32	69.00	222.64	
204.24	-6.44	308.20	
169.28	-30.36	319.24	
143.52	-39.56	327.52	
121.44	-46.00	329.36	
121.44	-46.00	329.36	
121.44	-46.00	329.36	
121.44	-46.00	329.36	
121.44	-46.00	329.36	
121.44	-46.00	329.36	
121.44	-46.00	329.36	
-33.12	-62.56	325.68	
-46.92	-68.08	326.60	
-66.24	-72.68	321.08	
-84.64	-75.44	314.64	
-91.08	-79.12	312.80	
-91.08	-79.12	312.80	
-91.08	-79.12	312.80	
-91.08	-79.12	312.80	
-91.08	-79.12	312.80	
-91.08	-79.12	312.80	
-189.52	-151.80	276.92	
-200.56	-156.40	270.48	
-208.84	-157.32	267.72	
-218.96	-162.84	259.44	
-230.00	-171.12	244.72	
-230.00	-171.12	244.72	
-230.00	-171.12	244.72	
-230.00	-171.12	244.72	
-230.00	-171.12	244.72	
-230.00	-171.12	244.72	
-230.00	-171.12	244.72	
-272.32	-189.52	208.84	
-287.04	-185.84	199.64	
-291.64	-183.08	190.44	
-303.60	-181.24	178.48	
-306.36	-177.56	173.88	
-306.36	-177.56	173.88	
-306.36	-177.56	173.88	
-306.36	-177.56	173.88	
-306.36	-177.56	173.88	
-306.36	-177.56	173.88	
-326.60	-171.12	160.08	
-327.52	-152.72	155.48	
-332.12	-132.48	149.04	
-331.20	-130.64	149.96	
-333.04	-127.88	145.36	
-333.04	-127.88	145.36	
-333.04	-127.88	145.36	
-333.04	-127.88	145.36	
-333.04	-127.88	145.36	
-333.04	-127.88	145.36	
-333.04	-127.88	145.36	
-327.52	-175.72	153.64	
-328.44	-171.12	151.80	
-327.52	-172.96	152.72	
-330.28	-170.20	148.12	
-330.28	-170.20	148.12	
-330.28	-170.20	148.12	
-330.28	-170.20	148.12	
-330.28	-170.20	148.12	
-330.28	-170.20	148.12	
-312.80	-189.52	173.88	
-308.20	-185.84	178.48	
-296.24	-188.60	188.60	
-287.04	-192.28	200.56	
-278.76	-190.44	211.60	
-278.76	-190.44	211.60	
-278.76	-190.44	211.60	
-278.76	-190.44	211.60	
-278.76	-190.44	211.60	
-278.76	-190.44	211.60	
-278.76	-190.44	211.60	
-152.72	-197.80	291.64	
-146.28	-204.24	295.32	
-133.40	-199.64	301.76	
-135.24	-187.68	302.68	
-135.24	-187.68	302.68	
-135.24	-187.68	302.68	
-135.24	-187.68	302.68	
-135.24	-187.68	302.68	
-135.24	-187.68	302.68	
-135.24	-187.68	302.68	
-31.28	-154.56	333.04	
